0:0:0:0:0:0:0:1 - - [25/May/2016:16:49:30 +0200] "GET /games HTTP/1.1" 500 400
0:0:0:0:0:0:0:1 - - [25/May/2016:16:57:59 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:00 +0200] "GET /users HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:00 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:00 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:02 +0200] "GET /1/predictions HTTP/1.1" 200 1074
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:02 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:02 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:58:03 +0200] "GET /games HTTP/1.1" 500 373
0:0:0:0:0:0:0:1 - - [25/May/2016:16:59:23 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:59:23 +0200] "GET /users HTTP/1.1" 200 1308
0:0:0:0:0:0:0:1 - - [25/May/2016:16:59:23 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:59:23 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
